ID,NOMBRE,NOMBRE2,LOCALIDAD,DEPARTAMENTO,JURISDICCIÓN,CUE ANEXO,DOMICILIO
1129,DOMINGO FAUSTINO SARMIENTO ANEXO CENTRO DE CAPACITACION EN TRANSPORTE Y TRANSITO,DOMINGO FAUSTINO SARMIENTO ANEXO CENTRO DE CAPACITACION EN TRANSPORTE Y TRANSITO,CORDOBA,CAPITAL,CÓRDOBA,140016001,17 DE JULIO S/N°  FERROVIARIO MITRE B°FERROVIARIO MITRE
1130,DOMINGO FRENCH,DOMINGO FRENCH,CABALANGO,PUNILLA,CÓRDOBA,140078100,EL CHAÑAR 69  CABALANGO
1131,DOMINGO FRENCH,DOMINGO FRENCH,SANTA ISABEL,RIO SECO,CÓRDOBA,140208200,CALLE PUBLICA S/N°   SANTA ISABEL -VILLA CANDELARIA NORTE
1132,DOMINGO FRENCH,DOMINGO FRENCH,VILLA DE POCHO,POCHO,CÓRDOBA,140274300,CALLE PUBLICA   VILLA DE POCHO
1133,DOMINGO MATHEU,DOMINGO MATHEU,LA BREA,CRUZ DEL EJE,CÓRDOBA,140166600,CALLE PUBLICA S/N   LA BREA P/TUCLAME
1145,EDUARDO PEREZ BULNES,EDUARDO PEREZ BULNES,LAS BANDURRIAS,RIO PRIMERO,CÓRDOBA,140055100,CAMINO T 376 - 13   LAS BANDURRIAS NORTE
1146,EDUARDO SIVORI,EDUARDO SIVORI,LOS HORMIGUEROS,CRUZ DEL EJE,CÓRDOBA,140197600,RUTA PROV. A  83   LOS HORMIGUEROS P/RUTA PROV. A  83
1147,EJERCITO ARGENTINO,EJERCITO ARGENTINO,EL DURAZNO,TULUMBA,CÓRDOBA,140068300,CALLE PUBLICA   EL DURAZNO P/LAS ARRIAS
1148,EL MUNDO DE LOS CHICOS,EL MUNDO DE LOS CHICOS,SANTA ROSA DE CALAMUCHITA,CALAMUCHITA,CÓRDOBA,140517600,GÜEMES 162 CENTRO SANTA ROSA DE CALAMUCHITA
1149,ELEANOR ROOSEVELT,ELEANOR ROOSEVELT,ABRA DEL MANZANO,SAN JUSTO,CÓRDOBA,140191800,CALLE PUBLICA S/N°   ABRA DEL MANZANO P/VILLA CONCEP.DEL TIO
1150,ELENA MAGGI,ELENA MAGGI,ESTACION ACHIRAS,RIO CUARTO,CÓRDOBA,140153900,CALLE PUBLICA S/N   ESTACION ACHIRAS P/ ACHIRAS
1151,ELISEO GARCIA,ELISEO GARCIA,LA VICTORIA,SAN JUSTO,CÓRDOBA,140149800,CALLE PUBLICA   CAMPO LA VICTORIA P/EL TIO
1152,ELOISA PAYGES,ELOISA PAYGES,LA MESADA,COLON,CÓRDOBA,140224900,CALLE PUBLICA   LA MESADA (P/LA CALERA- CNO. A SAN FERNANDO)
1153,ENRIQUE EPAMINONDA PESCARMONA,ENRIQUE EPAMINONDA PESCARMONA,CERRO PELADO,CALAMUCHITA,CÓRDOBA,140119300,CALLE PUBLICA S/N°   CERRO PELADO P/AMBOY
1245,ESCRIBANO JUAN ANTONIO PAREDES,ESCRIBANO JUAN ANTONIO PAREDES,CORDOBA,CAPITAL,CÓRDOBA,140260300,FRANCISCO DEL PRADO 3900 GENERAL MOSCONI BARRIO GENERAL MOSCONI
1246,ESCRIBANO OSCAR SOTO LOPEZ,ESCRIBANO OSCAR SOTO LOPEZ,CORDOBA,CAPITAL,CÓRDOBA,140222800,LOS CALDENES 5320 LOS SAUCES B° LOS SAUCES
1252,ESCUELA 12 DE OCTUBRE,ESCUELA 12 DE OCTUBRE,ETRURIA,GENERAL SAN MARTIN,CÓRDOBA,140290400,BV. SARMIENTO 320  ETRURIA
1247,ESCUELA  2 DE ABRIL,ESCUELA 2 DE ABRIL,SAN FRANCISCO,SAN JUSTO,CÓRDOBA,140321900,FALUCHO Y PEATONAL LARREA N  PRESIDENTE ROQUE SAENZ PEÑA SAN FRANCISCO
1253,ESCUELA 2 DE ABRIL,ESCUELA 2 DE ABRIL,CORDOBA,CAPITAL,CÓRDOBA,140478900,CANONIGO JOSE LUIS CHORROARIN 2851 RESIDENCIAL SAN JORGE PERTENECE AL CENTRO EDUCATIVO 2 DE ABRIL
1254,ESCUELA 20 DE JUNIO,ESCUELA 20 DE JUNIO,CORDOBA,CAPITAL,CÓRDOBA,140046600,BV. DEL COMERCIO 835 JARDIN BARRIO JARDIN A DOS CUADRAS DE AVENIDA VALPARAISO
1255,ESCUELA 20 DE JUNIO,ESCUELA 20 DE JUNIO,CAMPO LA ALBINA,MARCOS JUAREZ,CÓRDOBA,140103800,CALLE PUBLICA S/N    CAMPO LA ALBINA  P/MARCOS JUAREZ
1256,ESCUELA 21 DE JULIO,ESCUELA 21 DE JULIO,RIO CUARTO,RIO CUARTO,CÓRDOBA,140087900,BAIGORRIA 552 SANTA ROSA RIO CUARTO
1257,ESCUELA 24 DE SETIEMBRE,ESCUELA 24 DE SETIEMBRE,PASO DE LA PAMPA,SANTA MARIA,CÓRDOBA,140107200,CALLE PUBLICA S/N°   PASO DE LA PAMPA P/CNO. A LIENDO-RUTA 271SY RIO SAN PEDRO(14 CUADRAS ADENTRO)
1258,ESCUELA 24 DE SETIEMBRE,ESCUELA 24 DE SETIEMBRE,CAPILLA DE SITON,TOTORAL,CÓRDOBA,140380400,8 DE DICIEMBRE S/N   CAPILLA DE SITON
1259,ESCUELA 25 DE MAYO,ESCUELA 25 DE MAYO,CAÑADA ANCHA,RIO PRIMERO,CÓRDOBA,140010100,CALLE PUBLICA S/N°   CAÑADA ANCHA P/RIO PRIMERO
1260,ESCUELA 25 DE MAYO,ESCUELA 25 DE MAYO,LA PLAYOSA,GENERAL SAN MARTIN,CÓRDOBA,140087300,RIOJA 226  RUTA NACIONAL 158
1261,ESCUELA 25 DE MAYO,ESCUELA 25 DE MAYO,TRAVESIA,SAN JAVIER,CÓRDOBA,140112000,CALLE PUBLICA   TRAVESIA
1262,ESCUELA 25 DE MAYO,ESCUELA 25 DE MAYO,CAMPO LA LUISITA,UNION,CÓRDOBA,140151100,CALLE PUBLICA S/N    CAMPO LA LUISITA  P/JUSTINIANO POSSE
1263,ESCUELA 25 DE MAYO,ESCUELA 25 DE MAYO,DESPEÑADEROS,SANTA MARIA,CÓRDOBA,140244600,CONGRESO 235 CENTRO DESPE?DEROS
1264,ESCUELA 25 DE MAYO,ESCUELA 25 DE MAYO,MONTECRISTO,RIO PRIMERO,CÓRDOBA,140275600,LUIS F. TAGLE 215 CENTRO MONTECRISTO
1265,ESCUELA 25 DE MAYO,ESCUELA 25 DE MAYO,BRINCKMANN,SAN JUSTO,CÓRDOBA,140340300,25 DE MAYO 975 25 DE MAYO BRINKMANN
1266,ESCUELA 9 DE JULIO,ESCUELA 9 DE JULIO,CORDOBA,CAPITAL,CÓRDOBA,140238900,JOSE A. CABRERA 5051 PARQUE DEAN FUNES
1267,ESCUELA 9 DE JULIO,ESCUELA 9 DE JULIO,PORTEÑA,SAN JUSTO,CÓRDOBA,140248500,AV. CORDOBA 117  PORTEÑA
1268,ESCUELA 9 DE JULIO,ESCUELA 9 DE JULIO,GENERAL ROCA,MARCOS JUAREZ,CÓRDOBA,140314000,ALSINA 517 SUR GENERAL ROCA
1269,ESCUELA 9 DE JULIO,ESCUELA 9 DE JULIO,AGUA DE ORO,COLON,CÓRDOBA,140370600,INTENDENTE BUSTOS S/N   EL ALGODONAL P/AGUA DE ORO
1270,ESCUELA ADELIA MARIA DE OLMOS,ESCUELA ADELIA MARIA DE OLMOS,ADELIA MARIA,RIO CUARTO,CÓRDOBA,140481100,HIPOLITO YRIGOYEN 525 I.P.V. ADELIA MARIA
1271,ESCUELA ADOLFO KAPELUSZ,ESCUELA ADOLFO KAPELUSZ,LAS CHACRAS,SAN JAVIER,CÓRDOBA,140090200,CALLE PUBLICA S/N   LAS CHACRAS (SUR)
1272,ESCUELA ADOLFO SALDIAS,ESCUELA ADOLFO SALDIAS,CORDOBA,CAPITAL,CÓRDOBA,140046100,BOLIVAR 896 GUEMES B° GUEMES -(CERCA DEL APROSS)
1273,ESCUELA ADOLFO VAN GELDEREN,ESCUELA ADOLFO VAN GELDEREN,CORDOBA,CAPITAL,CÓRDOBA,140001100,CALLE PUBLICA S/N   CHACRA DE LA MERCED CAMINO CHACRA DE LA MERCED KM 9
1274,ESCUELA ADVENTISTA HECTOR RYHS,ESCUELA ADVENTISTA HECTOR RYHS,CORDOBA,CAPITAL,CÓRDOBA,140517700,TANINGA 3150 OÑA B°OÑA
1275,ESCUELA ADVENTISTA ING. WALTER HEIN,ESCUELA ADVENTISTA INGENIERO WALTER HEIN,ALTA GRACIA,SANTA MARIA,CÓRDOBA,140536900,MANUEL ALFONSO 390 TIRO FEDERAL ALTA GRACIA
1276,ESCUELA AERONAUTICA ARGENTINA,ESCUELA AERONAUTICA ARGENTINA,CORDOBA,CAPITAL,CÓRDOBA,140155800,ESMERALDA 3600 MATIENZO B° MATIENZO
1277,ESCUELA AERONAUTICA ARGENTINA,ESCUELA AERONAUTICA ARGENTINA,LA FALDA,PUNILLA,CÓRDOBA,140285300,OCAMPO  21 LA LOMITA LA FALDA
1278,ESCUELA AGROTECNICA SALESIANA AMBROSIO OLMOS,ESCUELA AGROTECNICA SALESIANA AMBROSIO OLMOS,SAN AMBROSIO,RIO CUARTO,CÓRDOBA,140280200,CALLE PUBLICA S/N°   SAN AMBROSIO P/LAS ACEQUIAS
1279,ESCUELA AGUSTIN ALVAREZ,ESCUELA AGUSTIN ALVAREZ,VILLA MARIA,GENERAL SAN MARTIN,CÓRDOBA,140392400,AGUSTIN ALVAREZ 2012 PARQUE NORTE VILLA MARIA
1280,ESCUELA ALAN TURING,ESCUELA ALAN TURING,CORDOBA,CAPITAL,CÓRDOBA,140562700,AV. RECTA MARTINOLI 8711 ARGUELLO B° ARGUELLO
1281,ESCUELA ALAS ARGENTINAS,ESCUELA ALAS ARGENTINAS,CORDOBA,CAPITAL,CÓRDOBA,140137200,BONN 4627 ESTACION FLORES B° ESTACION FLORES
1282,ESCUELA ALBERTO IN AEBNIT,ESCUELA ALBERTO IN AEBNIT,MORTEROS,SAN JUSTO,CÓRDOBA,140322400,SERAFIN RESTA 223 JORGE NEWBERY MORTEROS - ROTONDA
1283,ESCUELA ALEJANDRO CARBO,ESCUELA ALEJANDRO CARBO,CORDOBA,CAPITAL,CÓRDOBA,140326900,ICHO CRUZ 80 ALEJANDRO CARBO B° ALEJANDRO CARBO
1284,ESCUELA ALEJO CARMEN GUZMAN,ESCUELA ALEJO CARMEN GUZMAN,CORDOBA,CAPITAL,CÓRDOBA,140012400,AUGUSTO LOPEZ 643 GENERAL BUSTOS B° GENERAL BUSTOS
1285,ESCUELA ALFONSINA STORNI,ESCUELA ALFONSINA STORNI,POTRERO DE GARAY,SANTA MARIA,CÓRDOBA,140318400,LOS HORNEROS S/Nº  MORADA DE LAS AVES POTRERO DE GARAY
1286,ESCUELA ALFREDO BENITZ,ESCUELA ALFREDO BENITZ,LA CUMBRE,PUNILLA,CÓRDOBA,140067200,BARTOLOME JAIME 1193 CRUZ GRANDE LA CUMBRE
1287,ESCUELA ALMAFUERTE,ESCUELA ALMAFUERTE,COLONIA BREMEN,UNION,CÓRDOBA,140051900,SARMIENTO S/N   COLONIA BREMEN
1288,ESCUELA ALMAFUERTE,ESCUELA ALMAFUERTE,CAROLINA,RIO CUARTO,CÓRDOBA,140059800,CALLE PUBLICA S/N°  SAN BASILIO ESTACION CAROLINA-RUTA Nº 24- KM 20
1289,ESCUELA ALMAFUERTE,ESCUELA ALMAFUERTE,CORDOBA,CAPITAL,CÓRDOBA,140266700,ABEL CHANETON 390 SAN FERNANDO
1290,ESCUELA ALMIRANTE BROWN,ESCUELA ALMIRANTE BROWN,RIO CUARTO,RIO CUARTO,CÓRDOBA,140154100,RIO QUINTO 660 SAN JOSE DE CALASANZ RIO CUARTO
1291,ESCUELA ALMIRANTE GUILLERMO BROWN,ESCUELA ALMIRANTE GUILLERMO BROWN,CORDOBA,CAPITAL,CÓRDOBA,140230000,EDUARDO SAUL MARTIN 1441 YOFRE SUD B° YOFRE SUD - ALTURA BULNES 4700
1292,ESCUELA ALMIRANTE GUILLERMO BROWN,ESCUELA ALMIRANTE GUILLERMO BROWN,VILLA DEL DIQUE,CALAMUCHITA,CÓRDOBA,140243600,SARMIENTO 259  VILLA DEL DIQUE
1293,ESCUELA ALMIRANTE GUILLERMO BROWN,ESCUELA ALMIRANTE GUILLERMO BROWN,EL FUERTECITO,SAN JUSTO,CÓRDOBA,140324300,ALICIA ROSSI 441  EL FUERTECITO
1294,ESCUELA AMADEO AUCHTER,ESCUELA AMADEO AUCHTER,ORDOÑEZ,UNION,CÓRDOBA,140354900,CALLE 10 119  ORDOÑEZ
1295,ESCUELA ANGEL ESTRADA,ESCUELA ANGEL ESTRADA,SERREZUELA,CRUZ DEL EJE,CÓRDOBA,140317700,ARTURO CAPDEVILA  VIRGEN DEL ROSARIO SERREZUELA
1296,ESCUELA ANGEL FAUSTO AVALOS,ESCUELA ANGEL FAUSTO AVALOS,CORDOBA,CAPITAL,CÓRDOBA,140366300,SARGENTO CABRAL 1153 SAN VICENTE B° SAN VICENTE
1297,ESCUELA ANGELICA PRADO,ESCUELA ANGELICA PRADO,RIO TERCERO,TERCERO ARRIBA,CÓRDOBA,140161800,RIO AMAZONAS 450 PANAMERICANO RIO TERCERO
1298,ESCUELA ANTARTIDA ARGENTINA,ESCUELA ANTARTIDA ARGENTINA,PAMPAYASTA NORTE,TERCERO ARRIBA,CÓRDOBA,140039900,AVENIDA DE LOS ESTUDIANTES S/Nº   PAMPAYASTA NORTE
1299,ESCUELA ANTARTIDA ARGENTINA,ESCUELA ANTARTIDA ARGENTINA,ARROYO ALGODON,GENERAL SAN MARTIN,CÓRDOBA,140119000,CORDOBA 301  ARROYO ALGODON
1300,ESCUELA ANTARTIDA ARGENTINA,ESCUELA ANTARTIDA ARGENTINA,EL MANZANO,COLON,CÓRDOBA,140166200,CALLE PUBLICA   RUTA E 53
1301,ESCUELA ANTARTIDA ARGENTINA,ESCUELA ANTARTIDA ARGENTINA,PASO VIEJO,CRUZ DEL EJE,CÓRDOBA,140166800,CALLE PUBLICA   PASO VIEJO
1302,ESCUELA ANTARTIDA ARGENTINA,ESCUELA ANTARTIDA ARGENTINA - LOS PINOS,CORDOBA,CAPITAL,CÓRDOBA,140229800,PADRE LUIS MONTI 3689 LOS PINOS B° LOS PINOS
1303,ESCUELA ANTARTIDA ARGENTINA,ESCUELA ANTARTIDA ARGENTINA - GENERAL DEHEZA,CORDOBA,CAPITAL,CÓRDOBA,140308200,CNO.LA CALERA KM 6  GENERAL DEHEZA
1304,ESCUELA ANTARTIDA ARGENTINA,ESCUELA ANTARTIDA ARGENTINA,KILOMETRO 691,RIO PRIMERO,CÓRDOBA,140274400,RUTA NACIONAL Nº19-KM 691   SOBRE RUTA NACIONAL Nº19-KM.691
1307,ESCUELA ANTONIO DALL ARMELLINA,ESCUELA ANTONIO DALL ARMELLINA,MONTE RALO,SANTA MARIA,CÓRDOBA,140244500,ITALIA S/N   MONTE RALO
1308,ESCUELA ANTONIO DEL VISO,ESCUELA ANTONIO DEL VISO,CORDOBA,CAPITAL,CÓRDOBA,140295000,CORNELIO SAAVEDRA 619 SAN MARTIN B° SAN MARTIN
1309,ESCUELA ANTONIO LUIS BERUTTI,ESCUELA ANTONIO LUIS BERUTTI,EL CARRIZAL,PUNILLA,CÓRDOBA,140263600,CALLE PUBLICA S/Nº   EL CARRIZAL
1310,ESCUELA ANTONIO MANUEL SOBRAL,ESCUELA ANTONIO MANUEL SOBRAL,DEAN FUNES,ISCHILIN,CÓRDOBA,140081900,SANTIAGO DEL ESTERO S/N  PAZ AL SUR DE LA CIUDAD
1311,ESCUELA ANTONIO SOBRAL,ESCUELA ANTONIO SOBRAL,COLONIA MILESSI,SAN JUSTO,CÓRDOBA,140132100,CALLE PUBLICA S/N°   COLONIA MILESSI NORTE P/MORTEROS
1312,ESCUELA ANTONIO SOBRAL,ESCUELA ANTONIO SOBRAL,VILLA SAN ESTEBAN,SAN JUSTO,CÓRDOBA,140360200,CALLE PUBLICA S/N    VILLA SAN ESTEBAN P/EL ARAÑADO
1313,ESCUELA ARISTOBULO DEL VALLE,ESCUELA ARISTOBULO DEL VALLE,CORDOBA,CAPITAL,CÓRDOBA,140361500,MARTIN DE JAUREGUI 1657 TALLERES ESTE B° TALLERES ESTE
1314,ESCUELA ARMANDO ROTULO,ESCUELA ARMANDO ROTULO,RIO TERCERO,TERCERO ARRIBA,CÓRDOBA,140122800,BERNARDO O'HIGGINS 1055 CERINO RIO TERCERO
1315,ESCUELA ARTEAGA,ESCUELA ARTEAGA,CRUZ ALTA,MARCOS JUAREZ,CÓRDOBA,140391500,SAN MARTIN 637 ARROYITO CRUZ ALTA
1316,ESCUELA ARTEMIO ARAN (EX S/N. DE Bº COOP.2 DE MAYO),ESCUELA ARTEMIO ARAN (EX SIN NOMBRE DE B COOP 2 DE MAYO),CORDOBA,CAPITAL,CÓRDOBA,140502800,CALLE PUBLICA  COOPERATIVA 2 DE MAYO B° COOPERATIVA 2 DE MAYO
1317,ESCUELA ARTURO A. MATTERSON,ESCUELA ARTURO A MATTERSON,BELL VILLE,UNION,CÓRDOBA,140253800,PDTE. PERON 414 SAN VICENTE BELL VILLE
1318,ESCUELA ARTURO CAPDEVILA,ESCUELA ARTURO CAPDEVILA,TICINO,GENERAL SAN MARTIN,CÓRDOBA,140018800,MENDOZA 315 CENTRO TICINO
1319,ESCUELA ARTURO CAPDEVILA,ESCUELA ARTURO CAPDEVILA - MARIANO FRAGUEIRO,CORDOBA,CAPITAL,CÓRDOBA,140235000,AVELLANEDA 4100 MARIANO FRAGUEIRO BARRIO MARIANO FRAGUEIRO
1320,ESCUELA ARTURO CAPDEVILA,ESCUELA ARTURO CAPDEVILA - LOS PLATANOS,CORDOBA,CAPITAL,CÓRDOBA,140343700,ALBERTO WILLIAMS ESQ AV.LOS PLATANOS  LOS PLATANOS B° LOS PLATANOS
1321,ESCUELA ARTURO CAPDEVILA,ESCUELA ARTURO CAPDEVILA,ALMAFUERTE,TERCERO ARRIBA,CÓRDOBA,140306300,ROSARIO VERA PEÑALOZA 10 VILLA EL SALTO ALMAFUERTE
1324,ESCUELA ARZOBISPO ANTONIO ESPINOSA,ESCUELA ARZOBISPO ANTONIO ESPINOSA,RIO CUARTO,RIO CUARTO,CÓRDOBA,140301900,OLEGARIO ANDRADE 1020 ALBERDI RIO CUARTO(10 CUADRAS AL ESTE DEL CENTRO CULTURAL ANDINO)
1325,ESCUELA ARZOBISPO CASTELLANO,ESCUELA ARZOBISPO CASTELLANO,CORDOBA,CAPITAL,CÓRDOBA,140155600,MIGUEL RODRIGUEZ DE LA TORRE 1383 SUAREZ B° SUAREZ
1326,ESCUELA ASOCIACION DE MAYO,ESCUELA ASOCIACION DE MAYO,CORDOBA,CAPITAL,CÓRDOBA,140366600,COLOMPREA 1240 ALEM B° ALEM
1327,ESCUELA ATAHUALPA YUPANQUI,ESCUELA ATAHUALPA YUPANQUI,VILLA ALLENDE,COLON,CÓRDOBA,140198000,AVENIDA DEL NIAGARA ESQ. BARCELONA  Villa Allende Lomas Sur VILLA ALLENDE
1328,ESCUELA ATAHUALPA YUPANQUI,ESCUELA ATAHUALPA YUPANQUI,JUAREZ CELMAN,COLON,CÓRDOBA,140356200,AV. 9 DE JULIO  NORTE JUAREZ CELMAN
1329,ESCUELA AVELINA VAZQUEZ DE GUTIERREZ,ESCUELA AVELINA VAZQUEZ DE GUTIERREZ,BAÑADO DEL FUERTE,RIO SECO,CÓRDOBA,140394700,CALLE PUBLICA S/N    BAÑADO DEL FUERTE
1330,ESCUELA AYACUCHO,ESCUELA AYACUCHO,QUEBRACHO HERRADO,SAN JUSTO,CÓRDOBA,140310500,SARMIENTO   QUEBRACHO HERRADO
1331,ESCUELA BALDOMERO EUGENIO FERNANDEZ MORENO,ESCUELA BALDOMERO EUGENIO FERNANDEZ MORENO,LOS CONDORES,CALAMUCHITA,CÓRDOBA,140073400,SARMIENTO 528 CENTRO LOS CONDORES
1332,ESCUELA BANDERA ARGENTINA,ESCUELA BANDERA ARGENTINA,CORDOBA,CAPITAL,CÓRDOBA,140226100,AV. MAYOR FERNANDO CASADO 2118 SANTA ISABEL 1RA. SECCION B° SANTA ISABEL 1RA. SECCION
1333,ESCUELA BARTOLOME HIDALGO,ESCUELA BARTOLOME HIDALGO,CORDOBA,CAPITAL,CÓRDOBA,140398400,CARLOS TEJEDOR 1958 SARMIENTO A dos cuadras de la Av. Sabattini
1334,ESCUELA BARTOLOME MITRE,ESCUELA BARTOLOME MITRE,LAS VARILLAS,SAN JUSTO,CÓRDOBA,140043200,SARGENTO CABRAL 521 BARTOLOME MITRE LAS VARILLAS
1335,ESCUELA BARTOLOME MITRE,ESCUELA BARTOLOME MITRE,RIO CEBALLOS,COLON,CÓRDOBA,140043900,MALVINAS ARGENTINAS 65 ÑU PORA RIO CEBALLOS
1336,ESCUELA BARTOLOME MITRE,ESCUELA BARTOLOME MITRE,MARCOS JUAREZ,MARCOS JUAREZ,CÓRDOBA,140055700,HIPOLITO YRIGOYEN 1409 NOROESTE MARCOS JUAREZ
1337,ESCUELA BARTOLOME MITRE,ESCUELA BARTOLOME MITRE,LA CUMBRECITA,CALAMUCHITA,CÓRDOBA,140107400,CALLE PUBLICA   LA CUMBRECITA
1338,ESCUELA BARTOLOME MITRE,ESCUELA BARTOLOME MITRE,VILLA NUEVA,GENERAL SAN MARTIN,CÓRDOBA,140156100,BARTOLOME MITRE 1147 CENTRO VILLA NUEVA
1339,ESCUELA BARTOLOME MITRE,ESCUELA BARTOLOME MITRE,CORDOBA,CAPITAL,CÓRDOBA,140161400,LA PAMPA 1560 OLIVOS
1340,ESCUELA BARTOLOME MITRE,ESCUELA BARTOLOME MITRE,RIO CUARTO,RIO CUARTO,CÓRDOBA,140176500,LAVALLE 1452 CENTRO RIO CUARTO
1341,ESCUELA BARTOLOME MITRE,ESCUELA BARTOLOME MITRE,OLIVA,TERCERO ARRIBA,CÓRDOBA,140340800,ALVEAR 320 CENTRO NORTE OLIVA
1342,ESCUELA BARTOLOME MITRE,ESCUELA BARTOLOME MITRE,VILLA DEL TOTORAL,TOTORAL,CÓRDOBA,140373800,BV.ALLENDE S/Nº  SAN CAYETANO VILLA DEL TOTORAL
1343,ESCUELA BATERIA LIBERTAD,ESCUELA BATERIA LIBERTAD,CORDOBA,CAPITAL,CÓRDOBA,140341800,POTRERILLO ESQ. VENTA Y MEDIA  LOMAS DEL SUQUIA
1344,ESCUELA BELISARIO ROLDAN,ESCUELA BELISARIO ROLDAN,SANTA EUFEMIA,JUAREZ CELMAN,CÓRDOBA,140125800,SARMIENTO 626  SANTA EUFEMIA
1345,ESCUELA BELISARIO ROLDAN,ESCUELA BELISARIO ROLDAN,EMBALSE,CALAMUCHITA,CÓRDOBA,140248300,TUCUMAN 121 ESCUELA EMBALSE
1346,ESCUELA BENITO QUINQUELA MARTIN,ESCUELA BENITO QUINQUELA MARTIN,CHILIBROSTE,UNION,CÓRDOBA,140313400,SANTA FE 676  CHILIBROSTE
1347,ESCUELA BERNADINO RIVADAVIA,ESCUELA BERNADINO RIVADAVIA,SANTA EUFEMIA,JUAREZ CELMAN,CÓRDOBA,140125700,EDELWEIS PAZ 572  SANTA EUFEMIA
1248,ESCUELA  BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,TINOCO,COLON,CÓRDOBA,140377900,CALLE PUBLICA S/N    TINOCO
1348,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,LAGUNA LARGA,RIO SEGUNDO,CÓRDOBA,140027600,RIVADAVIA 66 MALVINAS ARGENTINAS LAGUNA LARGA
1349,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,HERNANDO,TERCERO ARRIBA,CÓRDOBA,140041300,9 DE JULIO 369 LAS FLORES HERNANDO
1350,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,LA PAMPA,TOTORAL,CÓRDOBA,140066000,CALLE PUBLICA   LA PAMPA
1351,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,VILLA CARLOS PAZ,PUNILLA,CÓRDOBA,140075500,CONGRESO  CARLOS PAZ SIERRAS VILLA CARLOS PAZ - 10 CUADRAS DEL CUCU
1352,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,DEAN FUNES,ISCHILIN,CÓRDOBA,140081500,FERNANDO FADER (O) 572 LA PILETA DEAN FUNES
1353,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,LOS CERRILLOS,SOBREMONTE,CÓRDOBA,140083600,CALLE PUBLICA S/N°   LOS CERRILLOS (Camino de tierra a 20km de San F.del Chañar)
1354,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,MORTEROS,SAN JUSTO,CÓRDOBA,140110500,SARMIENTO 208 URQUIZA MORTEROS
1355,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,RIO CUARTO,RIO CUARTO,CÓRDOBA,140140100,TEJERINA NORTE  1171 LAS QUINTAS RIO CUARTO
1356,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,VILLA HUIDOBRO,GENERAL ROCA,CÓRDOBA,140157300,PRESBITERO GUILLERMO SALGUEIRO S/N  CAÑADA CHICA VILLA HUIDOBRO
1357,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,LOZADA,SANTA MARIA,CÓRDOBA,140230800,SARMIENTO 441  LOZADA
1358,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,LAS VARILLAS,SAN JUSTO,CÓRDOBA,140261400,INDEPENDENCIA 294 CENTRO LAS VARILLAS
1359,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,HUERTA GRANDE,PUNILLA,CÓRDOBA,140284900,NUESTRA SEÑORA DEL CARMEN 199 Centro HUERTA GRANDE
1360,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,MARCOS JUAREZ,MARCOS JUAREZ,CÓRDOBA,140287700,SAN MARTIN 694 CENTRO MARCOS JUAREZ
1361,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,SERREZUELA,CRUZ DEL EJE,CÓRDOBA,140317800,AVDA. MALVINAS ARGENTINAS  SIN IDENTIFICAR SERREZUELA
1362,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,VILLA MARIA,GENERAL SAN MARTIN,CÓRDOBA,140335900,RAMOS MEJIA Y VIAMONTE 2000 SAN JUSTO VILLA MARIA
1363,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,ADELIA MARIA,RIO CUARTO,CÓRDOBA,140379600,JOSE HERNANDEZ 125 NORTE ADELIA MARIA
1364,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,PAJAS BLANCAS,COLON,CÓRDOBA,140386800,CALLE PUBLICA S/N   RUTA E 53- CNO.PAJAS BLANCAS KM.22
1365,ESCUELA BERNARDINO RIVADAVIA,ESCUELA BERNARDINO RIVADAVIA,CORONEL BAIGORRIA,RIO CUARTO,CÓRDOBA,140388700,VELEZ SARSFIELD 50  CORONEL BAIGORRIA
